R,U,L,N,K,replicate,seed,extinction_generation,extinction_status,final_generation,final_popsize
10,4.5,0.6,5000,10000,3,-9094759685033690307,14,extinct,14,0
10,4.5,0.6,5000,10000,4,6520699720837030323,15,extinct,15,0
10,4.5,0.6,5000,10000,5,-367926575903430000,13,extinct,13,0
10,4.5,0.8,5000,10000,1,-3228831317901273269,7,extinct,7,0
10,4.5,0.8,5000,10000,2,4740127957056190999,7,extinct,7,0
10,4.5,0.8,5000,10000,3,-1810379865874706924,7,extinct,7,0
10,4.5,0.8,5000,10000,4,-8066433843319276756,8,extinct,8,0
10,4.5,0.8,5000,10000,5,9192579582555371465,7,extinct,7,0
10,4.5,1.0,5000,10000,1,4609906459868341990,4,extinct,4,0
10,4.5,1.0,5000,10000,2,7781071706239232563,5,extinct,5,0
10,4.5,1.0,5000,10000,3,3685721554171479312,5,extinct,5,0
10,4.5,1.0,5000,10000,4,8387272946433105106,5,extinct,5,0
10,4.5,1.0,5000,10000,5,2253838335248585870,5,extinct,5,0
10,5.0,0.0,5000,10000,1,6559355034197329413,,survived,500,10000
10,5.0,0.0,5000,10000,2,-1938578896953871749,,survived,500,10000
10,5.0,0.0,5000,10000,3,85499143578986504,,survived,500,10000
10,5.0,0.0,5000,10000,4,2140222768064736162,,survived,500,10000
10,5.0,0.0,5000,10000,5,2671773235033467694,,survived,500,10000
10,5.0,0.2,5000,10000,1,-174761190624676645,,survived,500,10000
10,5.0,0.2,5000,10000,2,-5266659488376847817,,survived,500,10000
10,5.0,0.2,5000,10000,3,2848207435849486629,,survived,500,10000
10,5.0,0.2,5000,10000,4,5827446411711197207,,survived,500,10000
10,5.0,0.2,5000,10000,5,-739518206981693423,,survived,500,10000
10,5.0,0.4,5000,10000,1,-2174880787689360797,31,extinct,31,0
10,5.0,0.4,5000,10000,2,-8788903667063685681,27,extinct,27,0
10,5.0,0.4,5000,10000,3,-187635345946018491,33,extinct,33,0
10,5.0,0.4,5000,10000,4,-5918235237918127784,37,extinct,37,0
10,5.0,0.4,5000,10000,5,3452195972532376156,46,extinct,46,0
10,5.0,0.6,5000,10000,1,713076527748155599,11,extinct,11,0
10,5.0,0.6,5000,10000,2,3001426730266490831,10,extinct,10,0
10,5.0,0.6,5000,10000,3,-1313473263890178586,9,extinct,9,0
10,5.0,0.6,5000,10000,4,6771916654242980244,10,extinct,10,0
10,5.0,0.6,5000,10000,5,3455945331315017437,11,extinct,11,0
10,5.0,0.8,5000,10000,1,4050676031966869070,5,extinct,5,0
10,5.0,0.8,5000,10000,2,755917081692171951,6,extinct,6,0
10,5.0,0.8,5000,10000,3,-5932233148707379769,5,extinct,5,0
10,5.0,0.8,5000,10000,4,-5852571792752731697,7,extinct,7,0
10,5.0,0.8,5000,10000,5,-7943454681758627897,6,extinct,6,0
10,5.0,1.0,5000,10000,1,-322703603910075781,4,extinct,4,0
10,5.0,1.0,5000,10000,2,151941006581213304,4,extinct,4,0
10,5.0,1.0,5000,10000,3,660514448535034652,3,extinct,3,0
10,5.0,1.0,5000,10000,4,3267473522007220079,5,extinct,5,0
10,5.0,1.0,5000,10000,5,-5359779760707284646,5,extinct,5,0
