R,U,L,N,K,replicate,seed,generation,psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,auxiliary_meanmut,assembly_meanmut,replication_meanmut,host_meanmut,auxiliary_meanfree,assembly_meanfree,replication_meanfree,host_meanfree
2,3.0,0.0,5000,10000,3,-7447293262134923923,245,9974,0.2426989819033658,0.5018008925223845,0.5189043268582776,0.9972411954668601,-9.208172003034182,-3.883844175281026,0.4234597154550769,528.0,572.8004812512532,623.0,114.26428714658111,164.52235813114098,94.97022257870464,199.04361339482654,-3.3272285101665413,-3.370775953562467,-4.105107572657965,-4.436321475438717
2,3.0,0.0,5000,10000,3,-7447293262134923923,246,10000,0.24005180544599944,0.49942044018962206,0.5091821866543574,0.9967030409596533,-9.203820472901379,-3.882594193089233,0.4338280485271089,530.0,575.2272,628.0,114.914,165.2894,95.2632,199.7606,-3.2865887419544118,-3.3734109924388993,-4.111858769181068,-4.447852031098477
2,3.0,0.0,5000,10000,3,-7447293262134923923,247,10000,0.23935901767707168,0.49915297329360175,0.5092067561606253,0.9965163741789607,-9.218830419466059,-3.8882504177534867,0.43147557900573086,532.0,577.6302,631.0,115.5064,166.0137,95.5649,200.5452,-3.29574875797375,-3.3785043519110958,-4.112110011718798,-4.4548810000424925
2,3.0,0.0,5000,10000,3,-7447293262134923923,248,9916,0.2531987365344267,0.5007010532032932,0.5128488404804233,0.9965036124550388,-9.223564820828901,-3.895861848359931,0.4282734137464129,532.0,579.9634933440904,634.0,116.02843888664785,166.72882210568778,95.88200887454619,201.32422347720856,-3.2901191945612345,-3.4175661288121466,-4.094392983817275,-4.458189397191443
2,3.0,0.0,5000,10000,3,-7447293262134923923,249,9951,0.24708927869324257,0.5056074801218811,0.5271198186078163,0.9965112474298559,-9.233091861107894,-3.908316007571702,0.40557728414132016,534.0,582.3100190935585,632.0,116.53823736307909,167.48899608079589,96.2271128529796,202.05567279670385,-3.2998165702941353,-3.444627904376941,-4.085171521246935,-4.471904046768939
2,3.0,0.0,5000,10000,3,-7447293262134923923,250,10000,0.25096157016794285,0.5056741614582956,0.5133739204414827,0.9982075816546553,-9.257266990783911,-3.9241023331045413,0.39612493868388016,537.0,584.6592,634.0,117.0929,168.2596,96.5508,202.7559,-3.280412474995194,-3.491072247422181,-4.087590431129048,-4.488975777408733
2,3.0,0.0,5000,10000,3,-7447293262134923923,251,10000,0.24598780539452433,0.5046573023191856,0.5186968420071756,0.998124095316992,-9.253351574598192,-3.9262668598457573,0.4194920797295068,539.0,587.1495,639.0,117.5778,169.0843,96.8623,203.6251,-3.270102221475195,-3.5269661757116095,-4.0948663827878375,-4.469524930660609
2,3.0,0.0,5000,10000,3,-7447293262134923923,252,10000,0.2509015260154376,0.506080554232795,0.520404932989011,0.9958521126434,-9.26828448163202,-3.9429712239340864,0.3822836112197052,541.0,589.3961,639.0,118.0384,169.8631,97.1532,204.3414,-3.2798024414354696,-3.5735869728528953,-4.104116832047295,-4.471020999437683
2,3.0,0.0,5000,10000,3,-7447293262134923923,253,10000,0.24916512256339104,0.5074013584155437,0.5228756031299688,0.9966349709635669,-9.29435134031259,-3.955667679367308,0.36983968333844564,541.0,591.8347,643.0,118.4957,170.697,97.5013,205.1407,-3.297744113772906,-3.6146702949527643,-4.101053962288967,-4.467684359014585
2,3.0,0.0,5000,10000,3,-7447293262134923923,254,10000,0.24731853024582803,0.5075797503971038,0.5263744121582159,0.99521830072283,-9.335295869385682,-3.9747257980271584,0.3751469641326914,544.0,594.1889,650.0,118.9682,171.4914,97.8345,205.8948,-3.3247120120699925,-3.6661712793594794,-4.088845323622633,-4.474088817208762
2,3.0,0.0,5000,10000,3,-7447293262134923923,255,10000,0.2510137744669628,0.5086942638188453,0.5279864389530187,0.9960485139804847,-9.362665729572342,-3.9876972383868035,0.3521220201795101,547.0,596.5096,649.0,119.3939,172.2443,98.1609,206.7105,-3.3473030795576952,-3.7046251650651807,-4.073973758674514,-4.47706011264872
2,3.0,0.0,5000,10000,3,-7447293262134923923,256,10000,0.2604098387606314,0.510879447206121,0.5304378372579407,0.9958273539269878,-9.376631678184093,-3.9919524437741196,0.34545236081125624,548.0,598.7553,654.0,119.8124,172.9859,98.5153,207.4417,-3.3697667890710115,-3.7325811600321708,-4.052224579469382,-4.467437666084503
2,3.0,0.0,5000,10000,3,-7447293262134923923,257,10000,0.24803764043484683,0.5082680502700313,0.5270911334051439,0.9958441425977255,-9.371347358893527,-3.989821011366301,0.3498087595657377,551.0,601.2247,653.0,120.2227,173.7188,98.8792,208.404,-3.3781942986737645,-3.740444289866065,-4.039152614250143,-4.458001107395827
2,3.0,0.0,5000,10000,3,-7447293262134923923,258,10000,0.2596943402873089,0.5130846635095113,0.5314319574877595,0.9955842064907382,-9.393925534612126,-3.9921270668829965,0.3333262021669496,554.0,603.5212,658.0,120.6183,174.4178,99.2058,209.2793,-3.388916423587532,-3.723621729742999,-4.033279785285737,-4.474535032184358
2,3.0,0.0,5000,10000,3,-7447293262134923923,259,10000,0.252770914471606,0.5100490529243336,0.5318363827118187,0.9976565780934948,-9.406285727833579,-3.9883134890371017,0.35570797687794875,555.0,605.8345,656.0,120.9835,175.1191,99.5159,210.216,-3.399079886048824,-3.7083793529436546,-4.025095864454138,-4.474489704892809
2,3.0,0.0,5000,10000,3,-7447293262134923923,260,10000,0.2570125632533661,0.5109089556074828,0.5266101998339059,0.9976565780934948,-9.424020008886652,-3.995619875707393,0.3646102119172524,557.0,608.1377,658.0,121.3342,175.7411,99.9264,211.136,-3.379257065417677,-3.7304125370221635,-4.011903785420139,-4.494564830009799
2,3.0,0.0,5000,10000,3,-7447293262134923923,261,10000,0.2613282541579838,0.5155983312065405,0.5362824890812024,0.9973371757013051,-9.43922822932319,-4.000879460679344,0.33670019323009737,559.0,610.3724,662.0,121.6144,176.3506,100.3014,212.106,-3.3818166462361443,-3.7257932729233443,-3.9965826702768865,-4.5188739039191725
2,3.0,0.0,5000,10000,3,-7447293262134923923,262,10000,0.2575557892884369,0.517757469870947,0.54191286678942,0.9973371757013051,-9.429135862360543,-4.003428816490441,0.3281016009518614,561.0,612.4935,667.0,121.93,176.9129,100.6729,212.9777,-3.4161532923462,-3.7326773485882274,-3.950825842532383,-4.526431666468248
2,3.0,0.0,5000,10000,3,-7447293262134923923,263,10000,0.26145063714671596,0.5168516622796527,0.5406950612552561,0.9973371757013051,-9.40506793074983,-3.9969478782363352,0.3222732360512259,562.0,614.5013,673.0,122.2052,177.3732,101.0222,213.9007,-3.4242940642049384,-3.720263337513691,-3.9268697583474417,-4.525827250738465
2,3.0,0.0,5000,10000,3,-7447293262134923923,264,10000,0.2582768260206485,0.5125204699697181,0.5296135124451149,0.9973343496636207,-9.378638757899203,-3.9831740143728807,0.3360348773304981,563.0,616.66,668.0,122.4407,177.857,101.4872,214.8751,-3.426765162062762,-3.7014998698382064,-3.908981579692291,-4.509730266269241
2,3.0,0.0,5000,10000,3,-7447293262134923923,265,10000,0.2551155667331466,0.5093647238789114,0.5273976238761998,0.9967095679680681,-9.35262794785445,-3.96306154799879,0.3601105155615448,565.0,618.9616,673.0,122.6736,178.4672,101.9457,215.8751,-3.401386278196701,-3.653293385081987,-3.89821342392016,-4.508649367126752
2,3.0,0.0,5000,10000,3,-7447293262134923923,266,10000,0.24632539792815514,0.5060696680860162,0.5258233839133908,0.9967012723385149,-9.326750050257571,-3.9533208835561715,0.4025902759181722,569.0,621.2071,677.0,123.0268,178.9881,102.4456,216.7466,-3.3837690559587754,-3.650988328233751,-3.886828600083558,-4.498092355582993
2,3.0,0.0,5000,10000,3,-7447293262134923923,267,10000,0.25851743467351473,0.5116488710809969,0.5369248218816318,0.9975202399348484,-9.336616951555174,-3.9629131982955323,0.38020465024717287,576.0,623.5709,677.0,123.363,179.6107,103.0071,217.5901,-3.3917997922803376,-3.6394830169088404,-3.8962989057253115,-4.52434968362826
2,3.0,0.0,5000,10000,3,-7447293262134923923,268,10000,0.2556534225941283,0.5068542728459757,0.5283914522816797,0.9974267553751441,-9.306756873995301,-3.9583451137273014,0.36806021540765316,581.0,625.9074,680.0,123.7074,180.1624,103.5538,218.4838,-3.4291425634080106,-3.6296707206611187,-3.8631061087877168,-4.517071686156373
2,3.0,0.0,5000,10000,3,-7447293262134923923,269,10000,0.2445728812890926,0.5028548690411931,0.5173379810437446,0.9975692575478219,-9.282405950533155,-3.9485683649857934,0.3940144477551981,583.0,628.1733,682.0,124.0978,180.6699,104.0466,219.359,-3.430534319825517,-3.64131868673693,-3.8445516200423153,-4.490031018724317
2,3.0,0.0,5000,10000,3,-7447293262134923923,270,10000,0.24126067286888733,0.5023006473813504,0.5153006009892034,0.9961465598936428,-9.261443979015192,-3.9417268334404683,0.39955291650361624,585.0,630.5214,686.0,124.4077,181.0928,104.6445,220.3764,-3.4471524788685346,-3.633571724687562,-3.816886477076343,-4.482550520473176
2,3.0,0.0,5000,10000,3,-7447293262134923923,271,10000,0.24377016502337914,0.5046905361879248,0.5177950273461318,0.9981710017770853,-9.244783982895585,-3.951033344745769,0.37260653404762173,587.0,632.7292,690.0,124.7097,181.3796,105.2117,221.4282,-3.5002590811756678,-3.651938048492883,-3.8071859485606443,-4.472665646813044
2,3.0,0.0,5000,10000,3,-7447293262134923923,272,10000,0.24334369156673152,0.5063074971955465,0.52212740930314,0.9961886834583713,-9.242524206381164,-3.959737706630683,0.3807744876787294,590.0,635.1586,692.0,125.0457,181.7469,105.8542,222.5118,-3.5126449765159573,-3.673714660684514,-3.7999691063859675,-4.477685656270029
2,3.0,0.0,5000,10000,3,-7447293262134923923,273,10000,0.25340506895291204,0.5140791908894589,0.5394405141944933,0.997676083634431,-9.247876450519662,-3.973627580914581,0.34702183926090235,590.0,637.6685,689.0,125.4283,182.0392,106.5603,223.6407,-3.5322308316304074,-3.7128436333382013,-3.8018965765055444,-4.47577941844347
2,3.0,0.0,5000,10000,3,-7447293262134923923,274,10000,0.24628083425062977,0.510012103927665,0.5287268692691578,0.997676083634431,-9.259258190987405,-3.9864780497811254,0.3447483582320355,591.0,640.0953,698.0,125.8309,182.38,107.2708,224.6136,-3.558770325308405,-3.7517424857687436,-3.7880214675063915,-4.475611876164139
2,3.0,0.0,5000,10000,3,-7447293262134923923,275,10000,0.27007365227029545,0.5193649389846452,0.542516620406762,0.9976805423633989,-9.279015552040821,-4.012952205257755,0.2918360701182158,593.0,642.5979,703.0,126.1934,182.7177,107.9586,225.7282,-3.5733931405345203,-3.791287468673136,-3.8124997158800222,-4.499206534746703
2,3.0,0.0,5000,10000,3,-7447293262134923923,276,10000,0.2653343687189619,0.5198243466451404,0.5390266265975319,0.9976948936285188,-9.2850932545788,-4.022865210710933,0.31296302852961155,596.0,645.1968,712.0,126.6544,183.1405,108.6661,226.7358,-3.6068030378278775,-3.818604195524598,-3.8069474361837785,-4.49205094580579
2,3.0,0.0,5000,10000,3,-7447293262134923923,277,10000,0.25925627396026946,0.5170547131089706,0.5393634512495328,0.9975086346862524,-9.305143543222247,-4.023938824160177,0.31555337591247895,601.0,647.7842,717.0,127.0979,183.6035,109.3285,227.7543,-3.6032343358051175,-3.8404920337801056,-3.837673980549656,-4.4650085829280215
2,3.0,0.0,5000,10000,3,-7447293262134923923,278,10000,0.25637271906330317,0.5167701176870392,0.5422177822716396,0.997671849767697,-9.308210344538335,-4.030109525432661,0.3041306630546853,603.0,650.5166,715.0,127.5735,184.1909,110.0424,228.7098,-3.6295372949813913,-3.8715740085456405,-3.830976958633994,-4.448863561722896
2,3.0,0.0,5000,10000,3,-7447293262134923923,279,10000,0.2551573085804303,0.5164464737862193,0.5371464444625786,0.9976906935961846,-9.30662765572554,-4.021738466558262,0.31264497006947406,604.0,653.2424,718.0,128.0251,184.8287,110.664,229.7246,-3.620145320381183,-3.862801620197037,-3.822440269121852,-4.4413867731359264
2,3.0,0.0,5000,10000,3,-7447293262134923923,280,10000,0.26564156064128186,0.5197937958728808,0.5451233249598881,0.997595323596792,-9.326914435625362,-4.022151665277152,0.3045660516961525,604.0,656.047,717.0,128.5489,185.504,111.2869,230.7072,-3.6191616394439143,-3.873143351599245,-3.8175980803930623,-4.437679705894244
2,3.0,0.0,5000,10000,3,-7447293262134923923,281,10000,0.2668065730916067,0.5192970082325614,0.5414863290978744,0.9982787930973279,-9.333194645096158,-4.0180428384051465,0.3144921980225977,606.0,658.5787,717.0,129.0333,186.078,111.8899,231.5775,-3.6303477607587067,-3.8699684711519184,-3.8034015443631577,-4.430266799689282
2,3.0,0.0,5000,10000,3,-7447293262134923923,282,10000,0.2642639383885274,0.5192501830029368,0.5441937054371003,0.999279209252561,-9.322949076873318,-4.015949457776749,0.31650258917604446,608.0,661.2258,722.0,129.6354,186.6877,112.5021,232.4006,-3.6003625287743364,-3.851787089526963,-3.8537164265790476,-4.427981214064144
2,3.0,0.0,5000,10000,3,-7447293262134923923,283,10000,0.26890372914352356,0.5236043057844135,0.5498296504304019,0.9977168282693714,-9.319814227176144,-4.015632664591954,0.2943295837158761,610.0,663.8709,718.0,130.1919,187.3264,113.0787,233.2739,-3.5819584419954715,-3.853209841540753,-3.868663277908278,-4.427771586520433
2,3.0,0.0,5000,10000,3,-7447293262134923923,284,10000,0.27180557478927725,0.5272101155985229,0.5601055601997837,0.9978373838636458,-9.282937435130508,-4.016831412633925,0.28472467548415226,614.0,666.5937,714.0,130.8284,188.039,113.7036,234.0227,-3.588752622917827,-3.848759371331836,-3.8740922168498946,-4.428294436360557
2,3.0,0.0,5000,10000,3,-7447293262134923923,285,10000,0.2663260751414971,0.520220180606787,0.5453015665468791,0.9977211358036551,-9.272177103878137,-4.005487159276344,0.31019334583431435,620.0,669.2306,720.0,131.368,188.7684,114.2771,234.8171,-3.575275036479535,-3.8313396158135977,-3.8493093307853328,-4.429292792517314
2,3.0,0.0,5000,10000,3,-7447293262134923923,286,10000,0.2664595588101276,0.5192943470465704,0.5442827379201565,0.9980111682203778,-9.274325358192174,-4.010633399790986,0.30722647159783717,625.0,671.8461,716.0,131.9495,189.4585,114.8562,235.5819,-3.5594238074335722,-3.858498597076873,-3.854327146560291,-4.428492424620625
2,3.0,0.0,5000,10000,3,-7447293262134923923,287,10000,0.2560401184456902,0.5177832400380479,0.5448015196014674,0.9980111372999968,-9.263090424732344,-4.009477940778771,0.30579782245503506,628.0,674.3469,720.0,132.473,190.116,115.414,236.3439,-3.5252141424811154,-3.8761320418319754,-3.8509382127843144,-4.430889128134922
2,3.0,0.0,5000,10000,3,-7447293262134923923,288,10000,0.25799128408741795,0.5185983900126087,0.5466166059249216,0.998192425067116,-9.252051754416586,-4.014933428492988,0.2919223085326467,629.0,676.8874,724.0,133.1033,190.9035,115.9302,236.9504,-3.5531238464728636,-3.886134820056602,-3.8446447764002367,-4.427581501876715
2,3.0,0.0,5000,10000,3,-7447293262134923923,289,10000,0.2544451461275894,0.5160873640688436,0.5441178583983086,0.9977047906576125,-9.263053723580102,-4.016197474080218,0.3282669892757041,632.0,679.4265,723.0,133.8017,191.6834,116.5226,237.4188,-3.5365525872361214,-3.874448299779676,-3.834262301812862,-4.453299384361351
2,3.0,0.0,5000,10000,3,-7447293262134923923,290,10000,0.2648630579257394,0.5229449860909976,0.5500298061927629,0.9976739310762364,-9.2531274085495,-4.033186511629424,0.28566861396439086,636.0,681.9589,721.0,134.5094,192.4152,117.1052,237.9291,-3.5340242782207087,-3.922277812795885,-3.8835524426964416,-4.440766186925426
2,3.0,0.0,5000,10000,3,-7447293262134923923,291,10000,0.27331057029619443,0.5251055962290452,0.5536425315560218,0.9979984014826565,-9.244825302315641,-4.029624113350559,0.2932374511770143,638.0,684.5927,722.0,135.1338,193.2711,117.6646,238.5232,-3.507539640675266,-3.908250855004673,-3.884023065939872,-4.454496817152963
2,3.0,0.0,5000,10000,3,-7447293262134923923,292,10000,0.27060310986191705,0.524419022731487,0.5504202299701082,0.9993878328090989,-9.225842668913435,-4.022748211032221,0.29028650241686704,642.0,687.1541,727.0,135.7103,194.1227,118.1906,239.1305,-3.4956317810227193,-3.8804487730004125,-3.9029364079506674,-4.452936906101605
2,3.0,0.0,5000,10000,3,-7447293262134923923,293,10000,0.268888719921365,0.5250158422513654,0.5495175686096767,0.999499500328089,-9.228370337839978,-4.016180217143596,0.298334309169888,644.0,689.6961,730.0,136.3776,195.0288,118.7038,239.5859,-3.4638371150589244,-3.8516233880348825,-3.9045315250075205,-4.471593736085504
2,3.0,0.0,5000,10000,3,-7447293262134923923,294,10000,0.2598729305521159,0.5159852452736392,0.5393917249393506,0.9995481800381139,-9.196270379219314,-3.9886041925040816,0.3380943220493129,653.0,692.1568,733.0,136.997,195.8133,119.2041,240.1424,-3.445010594696486,-3.792474541115001,-3.890240818074128,-4.456679917164665
2,3.0,0.0,5000,10000,3,-7447293262134923923,295,10000,0.26797606854979555,0.5187491523112819,0.5420214457921786,0.9995561156505699,-9.186046456425247,-3.9800169740243145,0.31656255386156185,654.0,694.3425,736.0,137.5355,196.5521,119.6905,240.5644,-3.4392326482534323,-3.757090541122308,-3.927639242397653,-4.4437928273995935
2,3.0,0.0,5000,10000,3,-7447293262134923923,296,10000,0.2692707506123993,0.517740115396524,0.5404336001751282,0.9996691106545296,-9.184838397801975,-3.9692504185489104,0.31713188605904236,657.0,696.6713,738.0,138.0685,197.3499,120.1758,241.0771,-3.4266206669831982,-3.7346673327850612,-3.937072723011148,-4.432591456423533
2,3.0,0.0,5000,10000,3,-7447293262134923923,297,10000,0.2550364152326024,0.5135111569975944,0.5370276040103457,0.999669193500927,-9.165619309380089,-3.972031902598,0.3467179276619295,658.0,698.9789,741.0,138.6436,198.0992,120.6637,241.5724,-3.4220783303183926,-3.7324061585498263,-3.949030252923534,-4.438228821611166
2,3.0,0.0,5000,10000,3,-7447293262134923923,298,10000,0.2700444001744521,0.5226271087925372,0.5517993548490253,0.9994840865984459,-9.176470103812855,-3.9878026045554225,0.3000726955282715,659.0,701.3058,746.0,139.3963,199.1603,121.0676,241.6816,-3.402452993254109,-3.75444276152781,-3.9677006652901285,-4.465548262109436
2,3.0,0.0,5000,10000,3,-7447293262134923923,299,10000,0.26585233995945123,0.5208599577677505,0.5483322010306113,0.9995728290208025,-9.16998973159975,-3.985620317033715,0.31288820745941837,660.0,703.5911,748.0,140.104,200.1145,121.4802,241.8924,-3.384047385847804,-3.7526666593662217,-3.9719117868947875,-4.467976290946754
2,3.0,0.0,5000,10000,3,-7447293262134923923,300,10000,0.26414907985220637,0.5194790223208566,0.5424837858729128,0.999265413654754,-9.15858708425431,-3.9884591459752134,0.31852946095789425,663.0,705.8119,748.0,140.7883,201.1435,121.8455,242.0346,-3.380318766117952,-3.757570950179183,-3.978370667940985,-4.470739721767981
2,3.0,0.0,5000,10000,3,-7447293262134923923,301,10000,0.26815090024597626,0.5211612366068542,0.5394343123576315,0.9988392975829026,-9.134475440594924,-3.9896334916379623,0.31702232616403425,666.0,708.0519,751.0,141.4625,202.0277,122.2591,242.3026,-3.369617605195889,-3.7585970322789026,-3.9743392956323884,-4.480565877381081
2,3.0,0.0,5000,10000,3,-7447293262134923923,302,10000,0.26796055581783135,0.5241532334630165,0.5507090823889731,0.9989751401388441,-9.126004961177218,-3.9996370127095653,0.31196022245070654,669.0,710.3407,753.0,142.1933,202.9557,122.6523,242.5394,-3.4017169371567215,-3.7473474548015546,-3.992944671503648,-4.491160389519951
2,3.0,0.0,5000,10000,3,-7447293262134923923,303,10000,0.2785207049580903,0.5277207332839098,0.5539853808887307,0.999445436260799,-9.113731516827013,-4.0063997995270055,0.31071977547860363,672.0,712.7024,755.0,142.9409,203.8685,123.0258,242.8672,-3.4042913156625945,-3.720601260586788,-4.0239893683218355,-4.51300816126696
2,3.0,0.0,5000,10000,3,-7447293262134923923,304,10000,0.2693006922500469,0.5242139520836337,0.5486594787110997,0.999445436260799,-9.090787701221398,-4.001643824220574,0.32750990535151897,672.0,715.0597,759.0,143.5951,204.7799,123.405,243.2797,-3.3984409481093536,-3.7146236079972876,-4.037257046381031,-4.50070381336342
2,3.0,0.0,5000,10000,3,-7447293262134923923,305,10000,0.26417479312334013,0.5203360959749596,0.5401050237626037,0.9994939714156891,-9.08436918922744,-3.9995298014847824,0.3386324720554646,673.0,717.4582,762.0,144.2724,205.8847,123.7141,243.587,-3.4024894849406313,-3.6976778182611,-4.056654003208919,-4.49587684631255
2,3.0,0.0,5000,10000,3,-7447293262134923923,306,10000,0.27604766464328584,0.5282752562367246,0.5515355724549171,0.999493873973952,-9.052923739511558,-4.0018340686474225,0.2971863016483334,675.0,719.6871,765.0,144.9337,206.9041,123.9711,243.8782,-3.4098418750124764,-3.7026753667690078,-4.058189571418495,-4.4940214404881695
2,3.0,0.0,5000,10000,3,-7447293262134923923,307,10000,0.2822815617149435,0.5292432287841242,0.5557504164152607,0.9995129625156403,-9.040204784356371,-3.9967977743022973,0.2795399510565887,677.0,722.025,767.0,145.5292,207.9113,124.3368,244.2477,-3.443609506155722,-3.686370567704702,-4.060238669107359,-4.474491865921248
2,3.0,0.0,5000,10000,3,-7447293262134923923,308,10000,0.27517519540876356,0.524419972431943,0.5476217915870493,0.9988371434528487,-9.01797044626392,-3.97917706882894,0.3128910194833144,679.0,724.2669,767.0,146.2097,208.9522,124.603,244.502,-3.4296136275054696,-3.6815438580483213,-4.0579885413711505,-4.437777961305034
2,3.0,0.0,5000,10000,3,-7447293262134923923,309,10000,0.26191549155885174,0.5190653398917564,0.5416884898182195,0.9989684507890217,-9.002015491532974,-3.9598017193008914,0.34605287286746717,681.0,726.3944,771.0,146.9621,209.8527,124.8558,244.7238,-3.4206208909656692,-3.663437423655357,-4.051541402188571,-4.4057955137588145
2,3.0,0.0,5000,10000,3,-7447293262134923923,310,10000,0.2697409067036313,0.5225265648901528,0.5490777247775374,0.9989684516423423,-8.986761325425347,-3.9593005187675474,0.31696109998013133,686.0,728.4371,776.0,147.7251,210.8057,125.0948,244.8115,-3.4240969713413563,-3.6606253282409322,-4.058853496112239,-4.4011321967032595
2,3.0,0.0,5000,10000,3,-7447293262134923923,311,10000,0.268128407993084,0.5246158142226227,0.5485189760077929,0.9989686222932279,-8.9547467954923,-3.9621189855592327,0.3049720848723201,689.0,730.4868,778.0,148.4283,211.7239,125.3742,244.9604,-3.445147223524631,-3.652153391362513,-4.087404620223631,-4.390436244891873
2,3.0,0.0,5000,10000,3,-7447293262134923923,312,10000,0.27652148474040206,0.527691835825658,0.5548112552807123,0.9989162939802894,-8.948162681011794,-3.9594372532957474,0.2848058773331948,693.0,732.5741,781.0,148.9473,212.5284,125.7112,245.3872,-3.4383470259264826,-3.64005499897974,-4.096186484038821,-4.391144442345848
2,3.0,0.0,5000,10000,3,-7447293262134923923,313,10000,0.26669288852317696,0.5238285204195943,0.5420062843619083,0.9987524529671917,-8.913032573314084,-3.9533493889759557,0.2847565121504886,695.0,734.6506,783.0,149.5131,213.3433,126.0144,245.7798,-3.456057260844655,-3.640417734856605,-4.112864043440964,-4.356936866398615
2,3.0,0.0,5000,10000,3,-7447293262134923923,314,10000,0.2704593599757439,0.5250937172301484,0.5472316071279444,0.998761296938471,-8.88480582795647,-3.9418494457143947,0.2984251513987163,699.0,736.7044,783.0,150.0501,214.112,126.3039,246.2384,-3.4426197467802178,-3.6250917396938283,-4.117027024185343,-4.3414437854614345
2,3.0,0.0,5000,10000,3,-7447293262134923923,315,10000,0.2723734757341272,0.5251470182851563,0.5486221090906418,0.9987629269782424,-8.893974354474684,-3.9442477093447508,0.2907500721544181,699.0,738.7947,785.0,150.6031,214.8914,126.6139,246.6863,-3.463310830379823,-3.620446480200499,-4.1304870526247015,-4.334447399045428
2,3.0,0.0,5000,10000,3,-7447293262134923923,316,10000,0.26981080529323875,0.5276048057421364,0.551507489556303,0.9990738534722969,-8.87790497209715,-3.9491652337556267,0.27474549762795814,700.0,741.0362,787.0,151.2228,215.7014,126.9933,247.1187,-3.4898979724108243,-3.6186777661734704,-4.128724446851673,-4.336884858566623
2,3.0,0.0,5000,10000,3,-7447293262134923923,317,10000,0.27510606843228314,0.5284562603627629,0.5535550758595347,0.999069511470351,-8.840586926868166,-3.9479923341974352,0.26614384665294094,707.0,743.1019,791.0,151.8548,216.5304,127.3074,247.4093,-3.506801479317555,-3.608525725621744,-4.130490879806282,-4.331938445264721
2,3.0,0.0,5000,10000,3,-7447293262134923923,318,10000,0.26803531012219073,0.5277616188950857,0.5571179310557657,0.9991043647369517,-8.812582592264807,-3.9317601029230618,0.278629819422952,714.0,745.0697,792.0,152.4056,217.2529,127.6173,247.7939,-3.500229671465369,-3.5939438223833013,-4.143139508532389,-4.295197826252061
2,3.0,0.0,5000,10000,3,-7447293262134923923,319,10000,0.2705213623663406,0.5277645977606499,0.5567833339043815,0.9990875730774142,-8.811249563046472,-3.925375181926074,0.27228718335661595,715.0,747.0711,795.0,152.9784,218.0527,127.8898,248.1502,-3.531468740962633,-3.5772746080370426,-4.133574790424743,-4.279304028575236
2,3.0,0.0,5000,10000,3,-7447293262134923923,320,10000,0.2702915914258093,0.5268030886934575,0.5574793164982925,0.9991694071177286,-8.843723750141576,-3.934330919331369,0.2786414903138512,718.0,748.9775,799.0,153.5182,218.8062,128.2214,248.4317,-3.562151911654741,-3.5884775320703715,-4.145084060497088,-4.274433893032572
2,3.0,0.0,5000,10000,3,-7447293262134923923,321,10000,0.26745609953953287,0.5257509308418247,0.5517638454709661,0.9978090800227801,-8.855075999340825,-3.942866062017162,0.28834022341954896,720.0,751.072,802.0,154.0569,219.4385,128.5286,249.048,-3.5725780131971567,-3.5984143616225244,-4.185102978373562,-4.265230403544944
2,3.0,0.0,5000,10000,3,-7447293262134923923,322,10000,0.2662266913834249,0.5277048344104964,0.5633695355242594,0.9976061149990613,-8.842039240317414,-3.94269654688553,0.2842544880510203,725.0,753.1223,804.0,154.5989,220.1929,128.8683,249.4622,-3.5777351640012967,-3.628694773977105,-4.178207321905537,-4.242923180498961
2,3.0,0.0,5000,10000,3,-7447293262134923923,323,10000,0.2728772226838883,0.5296026379695747,0.5628619927784655,0.9975140816837186,-8.871829820785402,-3.9573501188167377,0.2637097692580123,727.0,755.085,809.0,155.1073,220.8239,129.1909,249.9629,-3.619369650693509,-3.6285597260862676,-4.1978431057284125,-4.252686653970366
2,3.0,0.0,5000,10000,3,-7447293262134923923,324,10000,0.2759081272509094,0.5273880356816739,0.556762952304863,0.9974731145596091,-8.868471008182242,-3.950918908788629,0.28996757874484347,731.0,757.0665,805.0,155.5915,221.4417,129.5088,250.5245,-3.6272480265429694,-3.6292363289690335,-4.211189858440837,-4.223880809950051
2,3.0,0.0,5000,10000,3,-7447293262134923923,325,10000,0.27455250957640537,0.5250805014486627,0.5501220569517391,0.9979039280072838,-8.874634542832656,-3.955751997049955,0.2808856906659841,732.0,759.1054,808.0,155.9724,222.0721,129.9043,251.1566,-3.6732895950000004,-3.6461567676933337,-4.195000561411518,-4.209555337911617
2,3.0,0.0,5000,10000,3,-7447293262134923923,326,10000,0.2710241690536115,0.5240822128841186,0.5496928455895826,0.9985120105929518,-8.881387283518253,-3.9527189841941732,0.27160970497956244,732.0,761.0694,812.0,156.4266,222.6736,130.2375,251.7317,-3.679070180501796,-3.650192668957464,-4.210551965714633,-4.187521631707664
2,3.0,0.0,5000,10000,3,-7447293262134923923,327,10000,0.2612721761058928,0.5205503620390871,0.5479563430418635,0.9985113536355711,-8.917966115733046,-3.944414937394062,0.2931977118079038,733.0,763.0994,815.0,156.8773,223.309,130.6251,252.288,-3.6786254534969967,-3.6498980665874767,-4.201781279113667,-4.16951416158773
